Feature name,Distribution,Reject pvalue,Params,target
388,weibull_min,0.9902612956651019,"(5.558471792742739, 3.0305834140236563, 2.658692293974908)",lesional
389,weibull_min,0.9589508781250957,"(4.9098653794565426, -1.294664863274332, 4.888877771893542)",lesional
391,genextreme,0.9844198067896198,"(0.5880789523967823, 3.4146473515781226, 0.2956756981094467)",lesional
393,weibull_min,0.6039871427310474,"(10.341573005647366, 2.1298084990517046, 3.3949769367931886)",lesional
394,norm,0.9629496613869531,"(10.565541646839486, 0.5102506390743402)",lesional
396,norm,0.8258295862255359,"(5.888894205234164, 0.3824668899395833)",lesional
397,weibull_min,0.7578679521412494,"(8.617667259224085, 1.5433712475799308, 3.067028725553819)",lesional
398,norm,0.642812701310095,"(6.654833814078947, 0.6050523945438829)",lesional
400,genextreme,0.9732649936660834,"(0.3649838312988381, 3.8984784558995234, 0.2800350382407489)",lesional
401,weibull_min,0.638035333588429,"(9.466913986001941, -0.3743935395637141, 3.317315905545621)",lesional
402,weibull_min,0.8811667674444958,"(6.710640582537683, 0.22586679069043192, 4.272256470940533)",lesional
403,norm,0.6452458528433831,"(5.0480931701959895, 0.4247020774405421)",lesional
404,norm,0.9938793542747599,"(4.161668486814609, 0.5066758292381701)",lesional
406,norm,0.9874301673658352,"(6.70496087251734, 0.5818545366319896)",lesional
409,weibull_min,0.7171843888472371,"(75.75801353329459, -28.706397924686456, 32.99109288498947)",lesional
411,weibull_min,0.8649887396038325,"(11.253432238269237, 1.1508413498726149, 4.255211972065403)",lesional
412,weibull_min,0.5856675698311196,"(12.43754626669858, 1.6160474464604389, 4.187865584983681)",lesional
413,weibull_max,0.9591287731023938,"(2.487155130707013, 3.6163921503984344, 1.5749350747313446)",lesional
415,genextreme,0.6412445853399829,"(0.5618938786764645, 6.022891075824829, 0.7517911848716502)",lesional
416,weibull_min,0.6097784885801618,"(15.17130519524753, 4.162241056718004, 2.1370060680828455)",lesional
419,norm,0.6494997734269252,"(3.307542238784112, 0.5924910172045535)",lesional
420,weibull_min,0.848340660422488,"(70161938.60629028, -6454343.875468036, 6454351.090598276)",lesional
421,weibull_min,0.8256162396799742,"(6.377614198416622, 1.5995589584013694, 1.8783313685219512)",lesional
422,norm,0.943555989781313,"(4.244000122745451, 0.4409877364284257)",lesional
424,weibull_min,0.513319969114112,"(5.588403887619487, 5.69576901507082, 2.3769460016716546)",lesional
425,weibull_min,0.5054902150418087,"(13.316897411720703, 3.1333446537691207, 3.609651591210741)",lesional
426,norm,0.46460857840507297,"(5.5777509851197395, 0.599840382443309)",lesional
427,norm,0.656075093915929,"(5.7050186558461755, 0.3376435160036238)",lesional
428,weibull_max,0.7470923553946818,"(2.6001417825702573, 6.7145428774460765, 0.8602144495701172)",lesional
429,norm,0.969842005366839,"(4.657449287664907, 0.7642853339269936)",lesional
430,weibull_min,0.5759521227194454,"(28.287082002402535, -9.576508526913326, 15.282785993533356)",lesional
431,genextreme,0.5693770135338128,"(0.22698383536544547, 1.8626318557731278, 0.485097322537167)",lesional
432,norm,0.8790153856447095,"(2.856666576885003, 0.41392129650737985)",lesional
433,weibull_min,0.4042269139449153,"(44.73361561247537, -7.379132828595127, 12.192802033579671)",lesional
434,norm,0.7628902798429806,"(6.582515240277645, 0.25578678360909557)",lesional
436,weibull_min,0.7859262169305806,"(9.536792984758108, 1.7420952939857117, 3.240670045544036)",lesional
437,weibull_min,0.9893731508190856,"(3.355919339517814, 3.1639238762027446, 1.4427722215836192)",lesional
438,norm,0.7367921783441367,"(3.477286883734715, 0.6113185277364668)",lesional
439,weibull_max,0.5555268499033772,"(2.0261653493896303, 6.252725321896416, 0.9078504298999212)",lesional
440,weibull_min,0.9937418244652524,"(5.437496421523724, 5.0859249951047865, 1.9638846906536709)",lesional
442,genextreme,0.41389969253825754,"(0.5737957606798496, 3.016341329576787, 0.4510612517050614)",lesional
443,norm,0.9174284717699893,"(4.131009597870867, 0.41785804038525515)",lesional
444,norm,0.9399661744529075,"(3.1067243281066275, 0.3870628299044548)",lesional
445,weibull_min,0.9716232673213839,"(19.427938083740536, -0.18097296004737373, 5.409785635511643)",lesional
447,weibull_min,0.7688346603012346,"(7.766212224287621, -0.40975132845700146, 3.6494417791894582)",lesional
448,norm,0.020336166368212116,"(6.551149296251527, 1.7640512737577092)",lesional
449,weibull_min,0.45934085751306974,"(9.785277686687099, 1.5197098380879455, 3.6829587864061226)",lesional
450,weibull_min,0.9345946679507086,"(5.525450259876033, 2.9496098090477547, 1.3602665653703463)",lesional
451,norm,0.5822369009742443,"(6.206329219739918, 0.4154444263637257)",lesional
452,weibull_min,0.7866810928657153,"(48279397.59989942, -10836115.01159807, 10836121.647135168)",lesional
453,weibull_max,0.6026795400411114,"(2.701458191626208, 11.325458298766211, 1.315373697968401)",lesional
454,norm,0.4227623176855725,"(4.660924420624173, 0.5571852490081146)",lesional
455,norm,0.7559533073906307,"(3.889637125376613, 0.4219916429517254)",lesional
456,weibull_min,0.9738275868989298,"(7.939048422212626, 1.8048907462420183, 2.8472791694097905)",lesional
457,norm,0.8221115350078199,"(10.021135324274434, 0.2910831886087146)",lesional
459,norm,0.9053736475416972,"(3.282112858053376, 0.45312188088043426)",lesional
460,norm,0.8118365324387734,"(3.83152411157794, 0.4760101907221876)",lesional
461,weibull_min,0.9965291176443787,"(4.618149470144822, 2.53349512870613, 2.1543374398540864)",lesional
462,weibull_min,0.924516172710597,"(4.552927107070817, 3.7398752027391, 1.3131393958789532)",lesional
463,weibull_min,0.9881063207481667,"(6.522481018672852, 4.523019027915691, 1.6927953502669695)",lesional
465,norm,0.44329926417865706,"(6.842563508732861, 0.3702678918063968)",lesional
466,weibull_min,0.9248733648612351,"(17.424146627158947, -2.5894105443593656, 6.475661672465057)",lesional
468,norm,0.2504589372852062,"(4.314199259705179, 0.4905877207851651)",lesional
469,genextreme,0.9959826599207918,"(0.3664278747978915, 5.174452890726769, 0.5193919739234745)",lesional
470,norm,0.31638927162078145,"(5.240356649269411, 0.39803206363886023)",lesional
471,norm,0.7470192114826246,"(2.405219102211098, 0.5929071355812339)",lesional
472,weibull_min,0.905962099614298,"(4.143559502486168, 3.639069261155277, 1.1436690082103254)",lesional
473,weibull_min,0.7871889875720242,"(4.367238081166069, 5.773463770449972, 0.9232290823062053)",lesional
474,norm,0.4343149919834882,"(3.407589458963415, 0.4699561665310904)",lesional
475,norm,0.019102281682390587,"(5.463478702516547, 1.05209528786308)",lesional
476,weibull_min,0.49795778875854624,"(12.853125432014174, -0.11956207765749885, 6.8963082694203734)",lesional
477,weibull_min,0.8016448673827079,"(96.7944456649779, -16.17273042114963, 22.635550861206113)",lesional
480,weibull_min,0.9754921891293171,"(55.05056807136917, -11.36815459535132, 14.078248903045377)",lesional
481,norm,0.6926006055586567,"(5.306540810227705, 0.41061651092351836)",lesional
482,norm,0.9309309444521976,"(4.996490706559439, 0.33209533490813703)",lesional
483,weibull_min,0.8825241810183205,"(13.839374495380065, 1.2194752502430766, 4.527708497290591)",lesional
484,weibull_min,0.2593362917218661,"(7.53443861620146, 2.1063515251268203, 3.1182234646218587)",lesional
487,weibull_min,0.25580157659667,"(7.991450307778102, 5.806439101894059, 3.3128316903557993)",lesional
488,norm,0.5656500902184396,"(4.775137487546627, 0.5460098569797094)",lesional
489,weibull_min,0.8195149594023212,"(8.871798994686024, 1.7285225084968505, 3.6444407384591058)",lesional
491,norm,0.9845911954934955,"(7.275004929845658, 0.15497064299064034)",lesional
492,weibull_min,0.9988095177627007,"(11.942991121143045, 3.2080281479928674, 2.461603060183692)",lesional
493,norm,0.40418949358255385,"(3.973141230883136, 0.5946278179687019)",lesional
494,norm,0.7855523415060212,"(4.186571539162248, 0.2923699720553559)",lesional
495,norm,0.3575658067810933,"(5.795856363291604, 0.4624126703205404)",lesional
496,norm,0.6202179513121941,"(2.5531275409961607, 0.5009889623844298)",lesional
497,weibull_min,0.9013605175433814,"(4.468423965145926, 3.6984694618941987, 0.8889603709461881)",lesional
498,weibull_min,0.9828602565123027,"(5.61538885944457, 1.9177125968944109, 2.206352869786941)",lesional
499,weibull_min,0.7312559389450077,"(3.8444486323979614, 5.372426144591621, 0.8497403701675892)",lesional
500,weibull_max,0.7970666312248249,"(1.971772409718032, 5.689500746295741, 0.7135252936967307)",lesional
502,norm,0.9183427612321301,"(3.4846983809348457, 0.48145275300132284)",lesional
503,norm,0.6885355175946755,"(5.365766809121769, 0.6168972518116247)",lesional
504,norm,0.7592908176743187,"(4.6708543676424705, 0.42641507947074525)",lesional
505,weibull_min,0.9204961245487191,"(4.965802851655525, 5.791173272690218, 0.7799276379531512)",lesional
506,norm,0.9248472943540947,"(5.325076155487292, 0.40386108845014856)",lesional
507,norm,0.6716403923429178,"(4.0600753334204285, 0.7815493054948858)",lesional
508,weibull_min,0.9817500185899047,"(6.220660765601916, -0.6987002302545893, 2.8310707981402166)",lesional
509,weibull_max,0.8979525249124196,"(2.7165282285428853, 7.221396689438412, 1.0358958165286707)",lesional
511,norm,0.3138705181044581,"(8.729132971370081, 0.35050737853691766)",lesional
512,weibull_min,0.8983644643548709,"(7.436911563190803, 1.4983393434740693, 1.5517679741985098)",lesional
513,weibull_max,0.9734474417280407,"(3.853592852445745, 7.173980065147312, 1.597303861090131)",lesional
514,norm,0.6441281229818919,"(4.686017128977529, 0.3661605367535789)",lesional
515,norm,0.9740064876556725,"(5.945997384926611, 0.31948062355510143)",lesional
517,weibull_min,0.8538033794949091,"(11.47833794677148, -1.4676559038317167, 6.665223846173489)",lesional
518,genextreme,0.7884443811016284,"(0.21351650327688393, 4.8646061618900385, 0.250471505142667)",lesional
519,weibull_min,0.16241023650497044,"(5.305534326115808, 5.535327389858608, 1.8453859277329467)",lesional
521,weibull_max,0.9724343773559363,"(3.123151418396824, 4.926838494918501, 1.178413973142044)",lesional
522,weibull_min,0.5490707591171602,"(11.783756107607234, 2.6508611664189123, 2.7890257123176396)",lesional
523,norm,0.542050643636119,"(5.384941487807235, 0.4427408223430091)",lesional
525,norm,0.7125326032603835,"(8.767840165970107, 0.6270111726301736)",lesional
526,norm,0.2732006374817676,"(5.3857020147032975, 0.40741617778302114)",lesional
527,norm,0.6877390322595348,"(5.427271590610829, 0.5030696315343026)",lesional
528,norm,0.7359983960995599,"(6.556364015295816, 0.3440081173250239)",lesional
532,weibull_min,0.5064657709250873,"(69.92054630664774, -18.17985663165357, 23.243795200998)",lesional
534,weibull_min,0.952588940988595,"(7.227296040409945, 2.0753363968476917, 3.2963401805633694)",lesional
536,weibull_max,0.8209518054088142,"(3.0074293564166243, 5.285929520193475, 1.1654650846455956)",lesional
537,weibull_max,0.999906830194378,"(5.34315769365252, 4.848663872295891, 1.1457346700905409)",lesional
538,genextreme,0.9082903124552718,"(0.4399897076895779, 2.9605698356745807, 0.622444559275301)",lesional
539,weibull_min,0.4890327424993851,"(4.442548561596681, 5.292320528652415, 1.0262763744538672)",lesional
540,weibull_max,0.9336650113214113,"(2.462986839502066, 6.002197428772224, 0.5929504152121465)",lesional
541,weibull_max,0.7020378025424676,"(1.858587344686462, 5.082286751794211, 1.1336727989355606)",lesional
542,weibull_min,0.8633090306854649,"(5.716939068910122, 2.3870839056565947, 1.9801746816686894)",lesional
543,weibull_min,0.6811011673596838,"(3.00533350724766, 2.552842892070162, 1.117045110988812)",lesional
545,genextreme,0.9627231997516247,"(0.5503214023958276, 4.869305278587365, 0.3043660975524356)",lesional
546,norm,0.553901332693999,"(4.867917275817059, 0.5293073281714167)",lesional
547,weibull_min,0.6460343609198598,"(13.66605710264667, -0.0936220306269788, 6.126944778034236)",lesional
548,genextreme,0.7322264943883736,"(0.5503834690953855, 5.488733014165452, 0.3998757518415105)",lesional
550,norm,0.39669265119586816,"(5.551938174178203, 0.3691200015880937)",lesional
551,weibull_max,0.8090887613438202,"(1.7843977938876963, 6.479252827878129, 0.8208627123825996)",lesional
552,weibull_min,0.5571502491896593,"(8.494507569576207, 0.509701494052381, 6.99455147485656)",lesional
553,genextreme,0.9973939419834957,"(0.4505580350257756, 5.12180037202788, 0.29053815572586017)",lesional
554,weibull_min,0.7285609733769866,"(4.991515974240529, -0.9956589719338187, 4.265291104632147)",lesional
555,weibull_min,0.9906598619013783,"(11.709223949301938, 6.141487840950454, 2.4043204520137644)",lesional
556,norm,0.2408159113129945,"(5.993756274167615, 0.4458740537204734)",lesional
558,norm,0.5616674375440156,"(4.717134743053876, 0.6366434614327201)",lesional
559,weibull_min,0.8171588089236919,"(4.822085771035695, 2.9713755879909973, 2.2369383462874293)",lesional
561,norm,0.7232159967611138,"(4.086038167485231, 0.6265434301218413)",lesional
563,norm,0.5898749621474342,"(4.938438859638608, 0.3180209155600413)",lesional
565,weibull_min,0.635060955687698,"(8.96447962311598, -0.8890885659630975, 3.8505350962467775)",lesional
567,norm,0.6931066120966727,"(4.646262858371789, 0.4750910345229383)",lesional
568,weibull_min,0.8447306360183497,"(12.369878573111942, -0.8373270681198666, 4.602528068281009)",lesional
569,weibull_max,0.8523201311477943,"(1.7819359764811171, 4.811866786654829, 0.5965458604625071)",lesional
571,weibull_min,0.8648451660838848,"(14.588545143105673, 0.47899842934495385, 4.243121962620428)",lesional
573,genextreme,0.9391720539143544,"(0.5178973908648115, 4.219343341729284, 0.35596465902125146)",lesional
574,norm,0.5647067232061498,"(6.102846628719094, 0.6333132454929585)",lesional
575,norm,0.7194578459214422,"(6.425589872143033, 0.42249555826836505)",lesional
577,weibull_min,0.6598787961854697,"(5.0950320008026555, 4.579283974437631, 1.0646077477257614)",lesional
578,weibull_min,0.9781033922717474,"(10.051407027544759, 0.8169335018501727, 3.008120045817578)",lesional
579,norm,0.5709001335455486,"(7.852057319156997, 0.7637776859623168)",lesional
580,weibull_min,0.4785346524752374,"(7.545435272281219, 2.0718482922069903, 2.5064270703861444)",lesional
581,weibull_max,0.9986916255468142,"(2.3318994562023825, 4.89439014973798, 1.6708580998483553)",lesional
582,weibull_min,0.49053182774403437,"(20.760647114283188, -0.20933885710950828, 4.242076472864051)",lesional
583,weibull_min,0.7812779347235127,"(5.903368885630602, 0.0986706557055517, 2.8738939248332827)",lesional
586,weibull_min,0.569951573464017,"(5.444570322260423, 1.517553078455208, 2.462216098951844)",lesional
587,weibull_min,0.655332276244309,"(18.54521202568637, 1.2618814337224873, 5.1844193181662765)",lesional
588,weibull_min,0.7712431857922117,"(42.54732641324847, -6.315306482635519, 13.546155053255937)",lesional
589,norm,0.5108900785081915,"(6.667366179693335, 0.3937449354953799)",lesional
594,weibull_max,0.9946081262137441,"(2.3474197340038225, 5.903668016595985, 1.241980644735976)",lesional
595,norm,0.7865498538762459,"(4.864112118863778, 0.5874408685596207)",lesional
596,weibull_min,0.6638497541334877,"(8.46787256200022, 1.9305664085304055, 3.039076184695256)",lesional
598,norm,0.9919158421628658,"(4.358727614825139, 0.5780009976698334)",lesional
599,weibull_min,0.7054329018008332,"(56.86970981579189, -13.737228712826901, 17.469743361449506)",lesional
602,weibull_min,0.9347288145275495,"(89059788.07778619, -24720898.261379257, 24720903.08505567)",lesional
603,weibull_min,0.8162996425767044,"(91.43578065429605, -3.624648612167946, 12.202680532364582)",lesional
604,weibull_min,0.968932345567675,"(5.256399306669688, 2.9909609012487, 1.5001407917283747)",lesional
607,weibull_min,0.8291794217932003,"(2.648435900869585, 7.829705526010818, 0.8172594327438047)",lesional
608,weibull_min,0.4743186639339987,"(7.327233790309407, 0.6378961588794979, 3.8748801160371094)",lesional
609,weibull_min,0.8785941331932456,"(3.91339491715745, 1.8850042635401243, 1.3238649202757327)",lesional
610,norm,0.40190711997909556,"(3.944601653886215, 0.4273740052277733)",lesional
611,norm,0.9120783436327291,"(4.008091228857489, 0.5133018993843731)",lesional
613,weibull_min,0.8893048871347158,"(16.985922861348627, -6.829943794335886, 10.348015188312512)",lesional
614,weibull_min,0.8118448799049417,"(28.637965297534244, -0.39202361952261333, 5.192936376429828)",lesional
